id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
4479949020	20080731	1	900000000000207008	34945008	360037004	1	260686004	900000000000010007	900000000000451002
4480260024	20080731	1	900000000000207008	66769009	278110001	1	260686004	900000000000010007	900000000000451002
4480335021	20080731	1	900000000000207008	38629001	129284003	1	260686004	900000000000010007	900000000000451002
4480336022	20080731	1	900000000000207008	38629001	39499005	1	363704007	900000000000010007	900000000000451002
4480380022	20080731	1	900000000000207008	5131003	278110001	1	260686004	900000000000010007	900000000000451002
4481224023	20080731	1	900000000000207008	47585001	41796003	1	363700003	900000000000010007	900000000000451002
4481652024	20080731	1	900000000000207008	57168000	129284003	1	260686004	900000000000010007	900000000000451002
4483057021	20080731	1	900000000000207008	62735006	129326001	1	260686004	900000000000010007	900000000000451002
4483058027	20080731	1	900000000000207008	62735006	51114001	1	405814001	900000000000010007	900000000000451002
4483317029	20080731	1	900000000000207008	108279006	278110001	1	260686004	900000000000010007	900000000000451002
4483668020	20080731	1	900000000000207008	175890004	129284003	1	260686004	900000000000010007	900000000000451002
4483669028	20080731	1	900000000000207008	175890004	312288001	1	363700003	900000000000010007	900000000000451002
4484427028	20100131	1	900000000000207008	105371005	89457008	1	424361007	900000000000010007	900000000000451002
4487338020	20080731	1	900000000000207008	169068008	45048000	1	405813007	900000000000010007	900000000000451002
4487339028	20080731	1	900000000000207008	169069000	312251004	1	260686004	900000000000010007	900000000000451002
4487345020	20080731	1	900000000000207008	169070004	312251004	1	260686004	900000000000010007	900000000000451002
4487346021	20080731	1	900000000000207008	169071000	312251004	1	260686004	900000000000010007	900000000000451002
4487614027	20080731	1	900000000000207008	108276004	113257007	1	405813007	900000000000010007	900000000000451002
4490173026	20080731	1	900000000000207008	169067003	89545001	1	405813007	900000000000010007	900000000000451002
4491541022	20080731	1	900000000000207008	241215000	360037004	1	260686004	900000000000010007	900000000000451002
4493063026	20080731	1	900000000000207008	212480007	278110001	1	260686004	900000000000010007	900000000000451002
4493380021	20080731	1	900000000000207008	239364005	299978004	1	363704007	900000000000010007	900000000000451002
4495199020	20080731	1	900000000000207008	255055008	108369006	1	116676008	900000000000010007	900000000000451002
4495672024	20090131	1	900000000000207008	113021009	129266000	1	260686004	900000000000010007	900000000000451002
4498271022	20080731	1	900000000000207008	112697007	129284003	1	260686004	900000000000010007	900000000000451002
4498397029	20080731	1	900000000000207008	237713000	4147007	1	116676008	900000000000010007	900000000000451002
4498545024	20080731	1	900000000000207008	241182000	385420005	1	424361007	900000000000010007	900000000000451002
4498546020	20080731	1	900000000000207008	241182000	21514008	1	405813007	900000000000010007	900000000000451002
4499087023	20080731	1	900000000000207008	237715007	56329008	1	363698007	900000000000010007	900000000000451002
4499360027	20080731	1	900000000000207008	255112006	67923007	1	363698007	900000000000010007	900000000000451002
4499376020	20080731	1	900000000000207008	112802009	129284003	1	260686004	900000000000010007	900000000000451002
4500345027	20080731	1	900000000000207008	241562006	312251004	1	260686004	900000000000010007	900000000000451002
4500380028	20080731	1	900000000000207008	237721006	108369006	1	116676008	900000000000010007	900000000000451002
4500381029	20080731	1	900000000000207008	237721006	108369006	2	116676008	900000000000010007	900000000000451002
4500901021	20110131	1	900000000000207008	113090004	312251004	1	260686004	900000000000010007	900000000000451002
4503556027	20080731	1	900000000000207008	265702005	129284003	1	260686004	900000000000010007	900000000000451002
4503557020	20080731	1	900000000000207008	265702005	89546000	2	363704007	900000000000010007	900000000000451002
4506803026	20080731	1	900000000000207008	265757007	129326001	1	260686004	900000000000010007	900000000000451002
4507237021	20080731	1	900000000000207008	387927001	108369006	1	116676008	900000000000010007	900000000000451002
4507701028	20080731	1	900000000000207008	422840005	12738006	1	363698007	900000000000010007	900000000000451002
4507705021	20080731	1	900000000000207008	424398008	278110001	1	260686004	900000000000010007	900000000000451002
4508899029	20080731	1	900000000000207008	430448007	312251004	1	260686004	900000000000010007	900000000000451002
4509072024	20080731	1	900000000000207008	432102000	129445006	1	260686004	900000000000010007	900000000000451002
4509073025	20080731	1	900000000000207008	432102000	105590001	1	363701004	900000000000010007	900000000000451002
4509529020	20080731	1	900000000000207008	418023006	113345001	1	405813007	900000000000010007	900000000000451002
4509870028	20080731	1	900000000000207008	418272005	312251004	1	260686004	900000000000010007	900000000000451002
4509885023	20080731	1	900000000000207008	418891003	416550000	1	405813007	900000000000010007	900000000000451002
4509914028	20080731	1	900000000000207008	385487005	129284003	1	260686004	900000000000010007	900000000000451002
4510025023	20080731	1	900000000000207008	430439002	312251004	1	260686004	900000000000010007	900000000000451002
4510026024	20080731	1	900000000000207008	430439002	312251004	2	260686004	900000000000010007	900000000000451002
4510027026	20080731	1	900000000000207008	430439002	51185008	3	405813007	900000000000010007	900000000000451002
4510030022	20080731	1	900000000000207008	429864007	51185008	1	405813007	900000000000010007	900000000000451002
4510031021	20080731	1	900000000000207008	429864007	385420005	1	424361007	900000000000010007	900000000000451002
4510032025	20080731	1	900000000000207008	429864007	113345001	2	405813007	900000000000010007	900000000000451002
4510033024	20080731	1	900000000000207008	429864007	385420005	2	424361007	900000000000010007	900000000000451002
4510114028	20080731	1	900000000000207008	433270008	312251004	1	260686004	900000000000010007	900000000000451002
4510399028	20080731	1	900000000000207008	433761009	51185008	3	405813007	900000000000010007	900000000000451002
4510468025	20080731	1	900000000000207008	433270008	385420005	1	424361007	900000000000010007	900000000000451002
4510469022	20080731	1	900000000000207008	433270008	312251004	2	260686004	900000000000010007	900000000000451002
4510470023	20080731	1	900000000000207008	433270008	45048000	2	405813007	900000000000010007	900000000000451002
4510471022	20080731	1	900000000000207008	433270008	312251004	3	260686004	900000000000010007	900000000000451002
4510472026	20080731	1	900000000000207008	433270008	385420005	3	424361007	900000000000010007	900000000000451002
4511086029	20080731	1	900000000000207008	426730003	281467004	1	405813007	900000000000010007	900000000000451002
4511671020	20080731	1	900000000000207008	418332004	312251004	1	260686004	900000000000010007	900000000000451002
4511672029	20080731	1	900000000000207008	418332004	416319003	1	405813007	900000000000010007	900000000000451002
4511673023	20080731	1	900000000000207008	419673001	91397008	1	405813007	900000000000010007	900000000000451002
4511720025	20080731	1	900000000000207008	429033009	367651003	1	116676008	900000000000010007	900000000000451002
4512885027	20080731	1	900000000000207008	431326009	385420005	1	424361007	900000000000010007	900000000000451002
4512886026	20080731	1	900000000000207008	431326009	312251004	1	260686004	900000000000010007	900000000000451002
4512967022	20100731	1	900000000000207008	444674001	312251004	1	260686004	900000000000010007	900000000000451002
4512968028	20100731	1	900000000000207008	444674001	69536005	1	405813007	900000000000010007	900000000000451002
4512969020	20100731	1	900000000000207008	444674001	385420005	2	424361007	900000000000010007	900000000000451002
4512970021	20100731	1	900000000000207008	444674001	312251004	2	260686004	900000000000010007	900000000000451002
4512971020	20100731	1	900000000000207008	444674001	312251004	3	260686004	900000000000010007	900000000000451002
4512972029	20100731	1	900000000000207008	444674001	51185008	3	405813007	900000000000010007	900000000000451002
4512973023	20100731	1	900000000000207008	444674001	12921003	4	405813007	900000000000010007	900000000000451002
4512974028	20100731	1	900000000000207008	444674001	312251004	4	260686004	900000000000010007	900000000000451002
4512975027	20100731	1	900000000000207008	444708006	69536005	1	405813007	900000000000010007	900000000000451002
4512976026	20100731	1	900000000000207008	444708006	51185008	2	405813007	900000000000010007	900000000000451002
4513417029	20100131	1	900000000000207008	443365001	272679001	4	405813007	900000000000010007	900000000000451002
4513418023	20100131	1	900000000000207008	443365001	260222006	4	260686004	900000000000010007	900000000000451002
4513862022	20080731	1	900000000000207008	429867000	69536005	1	405813007	900000000000010007	900000000000451002
4513865024	20080731	1	900000000000207008	434438003	12921003	1	405813007	900000000000010007	900000000000451002
4513866020	20080731	1	900000000000207008	434438003	312251004	1	260686004	900000000000010007	900000000000451002
4513867027	20080731	1	900000000000207008	434438003	385420005	2	424361007	900000000000010007	900000000000451002
4513868021	20080731	1	900000000000207008	434438003	113345001	2	405813007	900000000000010007	900000000000451002
4513869029	20080731	1	900000000000207008	434438003	385420005	3	424361007	900000000000010007	900000000000451002
4513870028	20080731	1	900000000000207008	434438003	45048000	3	405813007	900000000000010007	900000000000451002
4513871029	20080731	1	900000000000207008	434438003	385420005	4	424361007	900000000000010007	900000000000451002
4513872020	20080731	1	900000000000207008	434438003	51185008	4	405813007	900000000000010007	900000000000451002
4513993024	20080731	1	900000000000207008	433761009	113345001	1	405813007	900000000000010007	900000000000451002
4513994029	20080731	1	900000000000207008	433761009	312251004	1	260686004	900000000000010007	900000000000451002
4513995028	20080731	1	900000000000207008	433761009	385420005	2	424361007	900000000000010007	900000000000451002
4513996027	20080731	1	900000000000207008	433761009	312251004	2	260686004	900000000000010007	900000000000451002
4513997020	20080731	1	900000000000207008	433761009	385420005	3	424361007	900000000000010007	900000000000451002
4514149026	20080731	1	900000000000207008	431714002	385420005	1	424361007	900000000000010007	900000000000451002
4514150026	20080731	1	900000000000207008	431714002	89545001	1	405813007	900000000000010007	900000000000451002
4514450022	20080731	1	900000000000207008	429927002	385420005	1	424361007	900000000000010007	900000000000451002
4514451021	20080731	1	900000000000207008	429927002	51185008	2	405813007	900000000000010007	900000000000451002
4514452025	20080731	1	900000000000207008	429927002	385420005	2	424361007	900000000000010007	900000000000451002
4514910025	20100731	1	900000000000207008	444633001	312251004	1	260686004	900000000000010007	900000000000451002
4514911026	20100731	1	900000000000207008	444633001	69536005	2	405813007	900000000000010007	900000000000451002
4514912022	20100731	1	900000000000207008	444633001	51185008	3	405813007	900000000000010007	900000000000451002
4515833023	20100131	1	900000000000207008	431837001	89457008	1	424361007	900000000000010007	900000000000451002
4515834028	20090731	1	900000000000207008	431837001	260222006	1	260686004	900000000000010007	900000000000451002
4515835027	20090731	1	900000000000207008	431837001	260222006	2	260686004	900000000000010007	900000000000451002
4515836026	20080731	1	900000000000207008	431837001	272679001	2	405813007	900000000000010007	900000000000451002
4515935028	20100731	1	900000000000207008	444709003	312251004	1	260686004	900000000000010007	900000000000451002
4515936027	20100731	1	900000000000207008	444709003	385420005	1	424361007	900000000000010007	900000000000451002
4516049026	20090731	1	900000000000207008	441958009	26107004	1	405813007	900000000000010007	900000000000451002
4516154021	20100731	1	900000000000207008	444630003	312251004	5	260686004	900000000000010007	900000000000451002
4516193028	20100731	1	900000000000207008	445583005	12921003	1	405813007	900000000000010007	900000000000451002
4516194023	20100731	1	900000000000207008	445583005	69536005	2	405813007	900000000000010007	900000000000451002
4516195024	20100731	1	900000000000207008	445583005	312251004	3	260686004	900000000000010007	900000000000451002
4516196020	20100731	1	900000000000207008	445583005	113345001	4	405813007	900000000000010007	900000000000451002
4516311021	20100131	1	900000000000207008	443408003	272673000	1	405813007	900000000000010007	900000000000451002
4516312025	20100131	1	900000000000207008	443408003	312251004	1	260686004	900000000000010007	900000000000451002
4516313024	20100131	1	900000000000207008	443408003	260222006	2	260686004	900000000000010007	900000000000451002
4516314029	20100131	1	900000000000207008	443408003	272673000	2	405813007	900000000000010007	900000000000451002
4516552029	20100731	1	900000000000207008	444630003	69536005	1	405813007	900000000000010007	900000000000451002
4516553023	20100731	1	900000000000207008	444630003	312251004	1	260686004	900000000000010007	900000000000451002
4516554028	20100731	1	900000000000207008	444630003	312251004	2	260686004	900000000000010007	900000000000451002
4516555027	20100731	1	900000000000207008	444630003	45048000	2	405813007	900000000000010007	900000000000451002
4516556026	20100731	1	900000000000207008	444630003	113345001	3	405813007	900000000000010007	900000000000451002
4516557024	20100731	1	900000000000207008	444630003	312251004	3	260686004	900000000000010007	900000000000451002
4516558025	20100731	1	900000000000207008	444630003	312251004	4	260686004	900000000000010007	900000000000451002
4516559022	20100731	1	900000000000207008	444630003	51185008	4	405813007	900000000000010007	900000000000451002
4516560028	20100731	1	900000000000207008	444630003	12921003	5	405813007	900000000000010007	900000000000451002
4517423024	20100731	1	900000000000207008	444758004	312251004	1	260686004	900000000000010007	900000000000451002
4517424029	20100731	1	900000000000207008	444758004	385420005	1	424361007	900000000000010007	900000000000451002
4517425028	20100731	1	900000000000207008	444758004	385420005	2	424361007	900000000000010007	900000000000451002
4517456020	20100731	1	900000000000207008	444618009	312251004	1	260686004	900000000000010007	900000000000451002
4517457027	20100731	1	900000000000207008	444618009	12921003	2	405813007	900000000000010007	900000000000451002
4517458021	20100731	1	900000000000207008	444618009	69536005	3	405813007	900000000000010007	900000000000451002
4517499026	20080731	1	900000000000207008	432630004	272673000	1	405813007	900000000000010007	900000000000451002
4517500024	20080731	1	900000000000207008	432630004	260222006	1	260686004	900000000000010007	900000000000451002
4517566026	20110731	1	900000000000207008	36771004	129284003	1	260686004	900000000000010007	900000000000451002
4517596020	20100731	1	900000000000207008	444758004	51185008	2	405813007	900000000000010007	900000000000451002
4517597027	20100731	1	900000000000207008	444758004	312251004	3	260686004	900000000000010007	900000000000451002
4517598021	20100731	1	900000000000207008	444758004	113345001	3	405813007	900000000000010007	900000000000451002
4517741028	20080731	1	900000000000207008	432525007	69536005	1	363698007	900000000000010007	900000000000451002
4518268026	20100131	1	900000000000207008	443432005	385420005	1	363701004	900000000000010007	900000000000451002
4518684023	20100731	1	900000000000207008	444709003	312251004	2	260686004	900000000000010007	900000000000451002
4518685024	20100731	1	900000000000207008	444709003	51185008	2	405813007	900000000000010007	900000000000451002
4519351020	20100731	1	900000000000207008	444628000	12921003	3	405813007	900000000000010007	900000000000451002
4519352029	20100731	1	900000000000207008	444628000	312251004	3	260686004	900000000000010007	900000000000451002
4519716026	20090731	1	900000000000207008	442116008	360037004	1	260686004	900000000000010007	900000000000451002
4520512020	20090731	1	900000000000207008	441985002	80891009	1	405813007	900000000000010007	900000000000451002
4520648027	20110131	1	900000000000207008	446428008	26107004	1	405813007	900000000000010007	900000000000451002
4520649024	20110131	1	900000000000207008	446428008	129265001	1	260686004	900000000000010007	900000000000451002
4521723027	20100731	1	900000000000207008	444628000	69536005	1	405813007	900000000000010007	900000000000451002
4521724022	20100731	1	900000000000207008	444628000	312251004	1	260686004	900000000000010007	900000000000451002
4521725023	20100731	1	900000000000207008	444628000	113345001	2	405813007	900000000000010007	900000000000451002
4521726024	20100731	1	900000000000207008	444628000	385420005	2	424361007	900000000000010007	900000000000451002
4523213026	20090731	1	900000000000207008	441875004	69536005	1	405813007	900000000000010007	900000000000451002
4523280024	20090731	1	900000000000207008	441987005	113345001	1	405813007	900000000000010007	900000000000451002
4524160023	20090131	1	900000000000207008	440252007	417881006	1	363701004	900000000000010007	900000000000451002
